#----------------------------------------------------------------------------------------------------
VERS:1.0;Company:Acme
#----------------------------------------------------------------------------------------------------
DLM:TAB;
TIMFMT:MM/DD/YYYY HH:MM:SS;
FILECDATENTIME:01/02/2020 23:44:01;
DPNTS:03;
DTYPE:	DT_FLOAT32	DT_FLOAT32	DT_FLOAT32;
UNIT:	UNIT_PSI	UNIT_DEG_C	UNIT_VOLT;
#----------------------------------------------------------------------------------------------------
TimeStamp	Pressure	Temperature	VData
01/03/2020 03:40:57	2232.453857	70.700981	0.000000
01/03/2020 03:41:02	2232.267578	70.701584	0.000000
01/03/2020 03:41:07	2231.868164	70.702217	0.000000
01/03/2020 03:41:12	2232.229248	70.702408	0.000000
01/03/2020 03:41:17	2232.563477	70.702919	0.000000
01/03/2020 03:41:22	2232.538330	70.704155	0.000000
01/03/2020 03:41:27	2232.833740	70.705025	0.000000
01/03/2020 03:41:32	2231.905762	70.705849	0.000000
01/03/2020 03:41:37	2232.310791	70.706306	0.000000
01/03/2020 03:41:42	2232.567871	70.707008	0.000000
01/03/2020 03:41:47	2232.156494	70.707710	0.000000
01/03/2020 03:41:52	2232.154053	70.708580	0.000000
01/03/2020 03:41:57	2232.473145	70.709641	0.000000
01/03/2020 03:42:02	2232.005859	70.709572	0.000000
01/03/2020 03:42:07	2231.697754	70.709229	0.000000
01/03/2020 03:42:12	2232.402588	70.708992	0.000000
01/03/2020 03:42:17	2232.189697	70.708534	0.000000
01/03/2020 03:42:22	2233.228760	70.708870	0.000000
01/03/2020 03:42:27	2232.870361	70.709038	0.000000
01/03/2020 03:42:32	2232.735352	70.709114	0.000000
01/03/2020 03:42:37	2232.854248	70.709404	0.000000
01/03/2020 03:42:42	2232.018799	70.709747	0.000000
01/03/2020 03:42:47	2231.421875	70.709915	0.000000
01/03/2020 03:42:52	2232.041260	70.709938	0.000000
01/03/2020 03:42:57	2232.804932	70.709404	0.000000
01/03/2020 03:43:02	2232.717773	70.708534	0.000000
01/03/2020 03:43:07	2233.599365	70.708458	0.000000
01/03/2020 03:43:12	2233.540771	70.707466	0.000000
01/03/2020 03:43:17	2232.296387	70.706833	0.000000
01/03/2020 03:43:22	2232.610107	70.705727	0.000000
01/03/2020 03:43:27	2232.162598	70.705559	0.000000
01/03/2020 03:43:32	2232.339600	70.704903	0.000000
01/03/2020 03:43:37	2232.768799	70.705139	0.000000
01/03/2020 03:43:42	2233.630859	70.704971	0.000000
01/03/2020 03:43:47	2233.373535	70.705269	0.000000
01/03/2020 03:43:52	2233.413818	70.705193	0.000000
01/03/2020 03:43:57	2233.583740	70.705269	0.000000
01/03/2020 03:44:02	2233.860107	70.704491	0.000000
01/03/2020 03:44:07	2232.958252	70.704857	0.000000
01/03/2020 03:44:12	2232.606201	70.704224	0.000000
01/03/2020 03:44:17	2231.662109	70.704269	0.000000
01/03/2020 03:44:22	2232.116943	70.703789	0.000000
01/03/2020 03:44:27	2232.615723	70.703232	0.000000
01/03/2020 03:44:32	2232.807373	70.703278	0.000000
01/03/2020 03:44:37	2232.991699	70.702919	0.000000
01/03/2020 03:44:42	2232.346191	70.703865	0.000000
01/03/2020 03:44:47	2231.978516	70.704155	0.000000
01/03/2020 03:44:52	2232.048340	70.704369	0.000000
01/03/2020 03:44:57	2231.828125	70.704269	0.000000
01/03/2020 03:45:02	2231.385498	70.704605	0.000000
01/03/2020 03:45:07	2231.639160	70.704781	0.000000
01/03/2020 03:45:12	2231.800537	70.704971	0.000000
01/03/2020 03:45:17	2231.966553	70.705025	0.000000
01/03/2020 03:45:22	2231.503906	70.704659	0.000000
01/03/2020 03:45:27	2231.694092	70.704735	0.000000
01/03/2020 03:45:32	2231.672363	70.704857	0.000000
01/03/2020 03:45:37	2231.608154	70.705559	0.000000
01/03/2020 03:45:42	2230.905518	70.706184	0.000000
01/03/2020 03:45:47	2231.278564	70.707245	0.000000
01/03/2020 03:45:52	2232.171631	70.707832	0.000000
01/03/2020 03:45:57	2232.435547	70.708046	0.000000
01/03/2020 03:46:02	2232.842773	70.707710	0.000000
01/03/2020 03:46:07	2232.717041	70.708336	0.000000
01/03/2020 03:46:12	2232.965576	70.708580	0.000000
01/03/2020 03:46:17	2232.875488	70.708946	0.000000
01/03/2020 03:46:22	2232.775146	70.708992	0.000000
01/03/2020 03:46:27	2232.642578	70.709328	0.000000
01/03/2020 03:46:32	2232.563721	70.709114	0.000000
01/03/2020 03:46:37	2232.902100	70.709328	0.000000
01/03/2020 03:46:42	2232.320313	70.709038	0.000000
01/03/2020 03:46:47	2232.516357	70.709038	0.000000
01/03/2020 03:46:52	2232.602051	70.708870	0.000000
01/03/2020 03:46:57	2232.877930	70.708237	0.000000
01/03/2020 03:47:02	2233.495117	70.707298	0.000000
01/03/2020 03:47:07	2233.784912	70.707176	0.000000
01/03/2020 03:47:12	2233.296387	70.707298	0.000000
01/03/2020 03:47:17	2233.396484	70.707298	0.000000
01/03/2020 03:47:22	2232.934082	70.707710	0.000000
01/03/2020 03:47:27	2233.153076	70.708702	0.000000
01/03/2020 03:47:32	2232.588623	70.709404	0.000000
01/03/2020 03:47:37	2232.997314	70.708824	0.000000
01/03/2020 03:47:42	2233.394531	70.707298	0.000000
01/03/2020 03:47:47	2233.071045	70.706062	0.000000
01/03/2020 03:47:52	2233.159912	70.706184	0.000000
01/03/2020 03:47:57	2233.510010	70.706261	0.000000
01/03/2020 03:48:02	2233.644287	70.707062	0.000000
01/03/2020 03:48:07	2233.805176	70.707176	0.000000
01/03/2020 03:48:12	2234.278564	70.707420	0.000000
01/03/2020 03:48:17	2233.770996	70.707710	0.000000
01/03/2020 03:48:22	2233.261963	70.707420	0.000000
01/03/2020 03:48:27	2233.119385	70.707542	0.000000
01/03/2020 03:48:32	2233.244873	70.707710	0.000000
01/03/2020 03:48:37	2233.610352	70.707832	0.000000
01/03/2020 03:48:42	2233.897461	70.708168	0.000000
01/03/2020 03:48:47	2233.422852	70.708336	0.000000
01/03/2020 03:48:52	2232.952637	70.708824	0.000000
01/03/2020 03:48:57	2232.508789	70.709526	0.000000
01/03/2020 03:49:02	2232.776123	70.708992	0.000000
01/03/2020 03:49:07	2233.296631	70.708946	0.000000
01/03/2020 03:49:12	2233.075684	70.708000	0.000000
01/03/2020 03:49:17	2233.257080	70.707832	0.000000
01/03/2020 03:49:22	2233.229492	70.706963	0.000000
01/03/2020 03:49:27	2232.468994	70.706833	0.000000
01/03/2020 03:49:32	2233.361328	70.706482	0.000000
01/03/2020 03:49:37	2232.948486	70.706596	0.000000
01/03/2020 03:49:42	2232.958008	70.706551	0.000000
01/03/2020 03:49:47	2232.496094	70.706139	0.000000
01/03/2020 03:49:52	2232.073242	70.706596	0.000000
01/03/2020 03:49:57	2232.830566	70.706306	0.000000
01/03/2020 03:50:02	2232.754883	70.706009	0.000000
01/03/2020 03:50:07	2232.966309	70.706062	0.000000
01/03/2020 03:50:12	2232.987549	70.706261	0.000000
01/03/2020 03:50:17	2232.885010	70.706551	0.000000
01/03/2020 03:50:22	2233.153564	70.706429	0.000000
01/03/2020 03:50:27	2233.266846	70.704659	0.000000
01/03/2020 03:50:32	2233.119141	70.703789	0.000000
01/03/2020 03:50:37	2232.905273	70.702744	0.000000
01/03/2020 03:50:42	2232.782227	70.702576	0.000000
01/03/2020 03:50:47	2233.321045	70.702919	0.000000
01/03/2020 03:50:52	2233.079102	70.703568	0.000000
01/03/2020 03:50:57	2232.744141	70.703789	0.000000
01/03/2020 03:51:02	2233.072021	70.703568	0.000000
01/03/2020 03:51:07	2233.281006	70.703453	0.000000
01/03/2020 03:51:12	2232.840088	70.702919	0.000000
01/03/2020 03:51:17	2233.420898	70.702629	0.000000
01/03/2020 03:51:22	2233.025635	70.702507	0.000000
01/03/2020 03:51:27	2233.360840	70.702629	0.000000
01/03/2020 03:51:32	2233.386230	70.702049	0.000000
01/03/2020 03:51:37	2233.063477	70.701874	0.000000
01/03/2020 03:51:42	2232.824707	70.701706	0.000000
01/03/2020 03:51:47	2232.802490	70.700470	0.000000
01/03/2020 03:51:52	2232.906006	70.698997	0.000000
01/03/2020 03:51:57	2233.271729	70.698204	0.000000
01/03/2020 03:52:02	2233.034180	70.697762	0.000000
01/03/2020 03:52:07	2233.110840	70.697670	0.000000
01/03/2020 03:52:12	2233.583984	70.698318	0.000000
01/03/2020 03:52:17	2232.923828	70.698540	0.000000
01/03/2020 03:52:22	2233.042236	70.698944	0.000000
01/03/2020 03:52:27	2233.152588	70.698830	0.000000
01/03/2020 03:52:32	2233.096924	70.698593	0.000000
01/03/2020 03:52:37	2233.177246	70.697670	0.000000
01/03/2020 03:52:42	2233.237061	70.697540	0.000000
01/03/2020 03:52:47	2233.425049	70.697685	0.000000
01/03/2020 03:52:52	2233.010986	70.698364	0.000000
01/03/2020 03:52:57	2233.080811	70.699020	0.000000
01/03/2020 03:53:02	2232.617676	70.698929	0.000000
01/03/2020 03:53:07	2232.888428	70.698830	0.000000
01/03/2020 03:53:12	2233.144531	70.699020	0.000000
01/03/2020 03:53:17	2232.603516	70.698608	0.000000
01/03/2020 03:53:22	2232.860107	70.698776	0.000000
01/03/2020 03:53:27	2232.812988	70.699142	0.000000
01/03/2020 03:53:32	2232.795898	70.698441	0.000000
01/03/2020 03:53:37	2232.180664	70.696800	0.000000
01/03/2020 03:53:40	2232.559082	70.696266	0.000000
01/03/2020 03:53:41	2232.384766	70.696266	0.000000
01/03/2020 03:53:42	2232.667480	70.696266	0.000000
01/03/2020 03:53:43	2232.667480	70.696266	0.000000
01/03/2020 03:53:44	2232.583008	70.696434	0.000000
01/03/2020 03:53:45	2232.730957	70.695847	0.000000
01/03/2020 03:53:46	2232.837158	70.696312	0.000000
01/03/2020 03:53:47	2232.837158	70.696312	0.000000
01/03/2020 03:53:48	2233.014648	70.695633	0.000000
01/03/2020 03:53:49	2233.124512	70.696213	0.000000
01/03/2020 03:53:50	2233.124512	70.696213	0.000000
01/03/2020 03:53:51	2232.999756	70.696625	0.000000
01/03/2020 03:53:52	2232.749023	70.696503	0.000000
01/03/2020 03:53:53	2232.807861	70.696213	0.000000
01/03/2020 03:53:54	2232.807861	70.696213	0.000000
01/03/2020 03:53:55	2232.696777	70.696503	0.000000
01/03/2020 03:53:56	2232.491455	70.696671	0.000000
01/03/2020 03:53:57	2232.383301	70.696579	0.000000
01/03/2020 03:53:58	2232.383301	70.696579	0.000000
01/03/2020 03:53:59	2232.698730	70.696434	0.000000
01/03/2020 03:54:00	2232.468018	70.697083	0.000000
01/03/2020 03:54:01	2232.468018	70.697083	0.000000
01/03/2020 03:54:02	2232.350098	70.696434	0.000000
01/03/2020 03:54:03	2232.847900	70.696800	0.000000
01/03/2020 03:54:04	2232.847900	70.696800	0.000000
01/03/2020 03:54:05	2232.464111	70.696579	0.000000
01/03/2020 03:54:06	2232.608398	70.696503	0.000000
01/03/2020 03:54:07	2232.608398	70.696503	0.000000
01/03/2020 03:54:08	2232.324463	70.697426	0.000000
01/03/2020 03:54:09	2232.391113	70.696846	0.000000
01/03/2020 03:54:10	2232.391113	70.696846	0.000000
01/03/2020 03:54:11	2232.548584	70.697350	0.000000
01/03/2020 03:54:12	2232.227783	70.697350	0.000000
01/03/2020 03:54:13	2232.615723	70.697540	0.000000
01/03/2020 03:54:14	2232.615723	70.697540	0.000000
01/03/2020 03:54:15	2233.100342	70.698074	0.000000
01/03/2020 03:54:16	2232.703613	70.698120	0.000000
01/03/2020 03:54:17	2232.959229	70.698662	0.000000
01/03/2020 03:54:18	2232.959229	70.698662	0.000000
01/03/2020 03:54:19	2233.114502	70.698364	0.000000
01/03/2020 03:54:20	2232.926514	70.699074	0.000000
01/03/2020 03:54:21	2232.985596	70.699310	0.000000
01/03/2020 03:54:22	2232.985596	70.699310	0.000000
01/03/2020 03:54:23	2233.303467	70.699120	0.000000
01/03/2020 03:54:24	2233.276123	70.699432	0.000000
01/03/2020 03:54:25	2233.276123	70.699432	0.000000
01/03/2020 03:54:26	2233.186279	70.699532	0.000000
01/03/2020 03:54:27	2233.036865	70.699936	0.000000
01/03/2020 03:54:28	2233.102783	70.700066	0.000000
01/03/2020 03:54:29	2233.102783	70.700066	0.000000
01/03/2020 03:54:30	2233.104736	70.700302	0.000000
01/03/2020 03:54:31	2233.212646	70.700180	0.000000
01/03/2020 03:54:32	2233.159180	70.701057	0.000000
01/03/2020 03:54:33	2233.159180	70.701057	0.000000
01/03/2020 03:54:34	2232.981689	70.700760	0.000000
01/03/2020 03:54:35	2233.581543	70.701057	0.000000
01/03/2020 03:54:36	2233.555664	70.700935	0.000000
01/03/2020 03:54:37	2233.555664	70.700935	0.000000
01/03/2020 03:54:38	2233.198730	70.700813	0.000000
01/03/2020 03:54:39	-144.928970	-999.250000	0.000000
01/03/2020 03:54:40	-144.928970	-999.250000	0.000000
01/03/2020 03:54:41	-144.928970	-999.250000	0.000000
01/03/2020 03:54:42	-144.928970	-999.250000	0.000000
01/03/2020 03:54:43	-144.928970	-999.250000	0.000000
01/03/2020 03:54:44	-144.928970	-999.250000	0.000000
01/03/2020 03:54:45	-144.928970	-999.250000	0.000000
01/03/2020 03:54:46	2232.423340	70.699722	0.000000
01/03/2020 03:54:51	2232.662842	70.699577	0.000000
01/03/2020 03:54:56	2232.685059	70.698708	0.000000
01/03/2020 03:55:01	2232.835938	70.698486	0.000000
01/03/2020 03:55:06	2233.563721	70.698898	0.000000
01/03/2020 03:55:11	2232.734375	70.698944	0.000000
01/03/2020 03:55:16	2232.378174	70.698364	0.000000
01/03/2020 03:55:21	2232.902588	70.698486	0.000000
01/03/2020 03:55:26	2233.073975	70.698662	0.000000
01/03/2020 03:55:31	2232.589844	70.698364	0.000000
01/03/2020 03:55:36	2232.464600	70.698074	0.000000
01/03/2020 03:55:41	2232.754395	70.697083	0.000000
01/03/2020 03:55:46	2232.747803	70.697083	0.000000
01/03/2020 03:55:51	2232.619873	70.696701	0.000000
01/03/2020 03:55:56	2232.928467	70.696503	0.000000
01/03/2020 03:56:01	2232.481689	70.696915	0.000000
01/03/2020 03:56:06	2232.104736	70.697540	0.000000
01/03/2020 03:56:11	2232.836426	70.697838	0.000000
01/03/2020 03:56:16	2232.943115	70.698250	0.000000
01/03/2020 03:56:21	2233.395996	70.698441	0.000000
01/03/2020 03:56:26	2233.195557	70.698555	0.000000
01/03/2020 03:56:31	2234.078613	70.699333	0.000000
01/03/2020 03:56:36	2233.666260	70.699646	0.000000
01/03/2020 03:56:41	2232.981934	70.699982	0.000000
01/03/2020 03:56:46	2233.247559	70.700516	0.000000
01/03/2020 03:56:51	2232.417480	70.699120	0.000000
01/03/2020 03:56:56	2232.499512	70.697083	0.000000
01/03/2020 03:57:01	2233.029053	70.695679	0.000000
01/03/2020 03:57:06	2233.513184	70.694107	0.000000
01/03/2020 03:57:11	2233.961670	70.694084	0.000000
01/03/2020 03:57:16	2233.616699	70.694405	0.000000
01/03/2020 03:57:21	2233.967041	70.693306	0.000000
01/03/2020 03:57:26	2233.301025	70.693047	0.000000
01/03/2020 03:57:31	2232.918701	70.692390	0.000000
01/03/2020 03:57:36	2232.921387	70.692123	0.000000
01/03/2020 03:57:41	2233.166504	70.691956	0.000000
01/03/2020 03:57:46	2232.838867	70.692368	0.000000
01/03/2020 03:57:51	2233.045654	70.692947	0.000000
01/03/2020 03:57:56	2233.275391	70.694687	0.000000
01/03/2020 03:58:01	2232.869141	70.695511	0.000000
01/03/2020 03:58:06	2232.612793	70.696045	0.000000
01/03/2020 03:58:11	2232.924561	70.696381	0.000000
01/03/2020 03:58:16	2232.871582	70.696579	0.000000
01/03/2020 03:58:21	2233.564209	70.695747	0.000000
01/03/2020 03:58:26	2233.533203	70.696312	0.000000
01/03/2020 03:58:31	2233.583252	70.696503	0.000000
01/03/2020 03:58:36	2233.022217	70.697060	0.000000
01/03/2020 03:58:41	2233.256592	70.697540	0.000000
01/03/2020 03:58:46	2233.000732	70.698364	0.000000
01/03/2020 03:58:51	2232.803467	70.698364	0.000000
01/03/2020 03:58:56	2232.327148	70.699310	0.000000
01/03/2020 03:59:01	2232.631104	70.699364	0.000000
01/03/2020 03:59:06	2232.757324	70.698708	0.000000
01/03/2020 03:59:11	2232.999512	70.696846	0.000000
01/03/2020 03:59:16	2232.575439	70.695343	0.000000
01/03/2020 03:59:21	2232.300537	70.694641	0.000000
01/03/2020 03:59:26	2232.215332	70.693817	0.000000
01/03/2020 03:59:31	2232.465576	70.692825	0.000000
01/03/2020 03:59:36	2232.528320	70.693405	0.000000
01/03/2020 03:59:41	2232.642090	70.694405	0.000000
01/03/2020 03:59:46	2232.642578	70.694809	0.000000
01/03/2020 03:59:51	2232.735840	70.695030	0.000000
01/03/2020 03:59:56	2232.264648	70.695847	0.000000
01/03/2020 04:00:01	2232.356934	70.696381	0.000000
01/03/2020 04:00:06	2232.673096	70.696381	0.000000
01/03/2020 04:00:11	2232.871826	70.695633	0.000000
01/03/2020 04:00:16	2233.002197	70.695564	0.000000
01/03/2020 04:00:21	2233.579346	70.696213	0.000000
01/03/2020 04:00:26	2233.284668	70.696266	0.000000
01/03/2020 04:00:31	2232.380859	70.696312	0.000000
01/03/2020 04:00:36	2232.670166	70.695724	0.000000
01/03/2020 04:00:41	2232.891602	70.695267	0.000000
01/03/2020 04:00:46	2232.692139	70.693771	0.000000
01/03/2020 04:00:51	2232.995117	70.692757	0.000000
01/03/2020 04:00:56	2233.530029	70.691956	0.000000
01/03/2020 04:01:01	2232.867188	70.691544	0.000000
01/03/2020 04:01:06	2233.347168	70.691711	0.000000
01/03/2020 04:01:11	2233.387451	70.691757	0.000000
01/03/2020 04:01:16	2232.562988	70.692177	0.000000
01/03/2020 04:01:21	2232.721191	70.692413	0.000000
01/03/2020 04:01:26	2232.571289	70.692825	0.000000
01/03/2020 04:01:31	2232.700928	70.692482	0.000000
01/03/2020 04:01:36	2232.942871	70.692802	0.000000
01/03/2020 04:01:41	2232.757324	70.692947	0.000000
01/03/2020 04:01:46	2232.973145	70.693115	0.000000
01/03/2020 04:01:51	2233.084473	70.693581	0.000000
01/03/2020 04:01:56	2232.766846	70.694160	0.000000
01/03/2020 04:02:01	2232.560791	70.693840	0.000000
01/03/2020 04:02:06	2232.244385	70.693581	0.000000
01/03/2020 04:02:11	2232.227295	70.692581	0.000000
01/03/2020 04:02:16	2232.098877	70.693169	0.000000
01/03/2020 04:02:21	2232.717041	70.693695	0.000000
01/03/2020 04:02:26	2232.617676	70.694839	0.000000
01/03/2020 04:02:31	2232.603760	70.695511	0.000000
01/03/2020 04:02:36	2232.050537	70.694931	0.000000
01/03/2020 04:02:41	2232.289551	70.694351	0.000000
01/03/2020 04:02:46	2231.953613	70.694687	0.000000
01/03/2020 04:02:51	2232.120605	70.694763	0.000000
01/03/2020 04:02:56	2233.059082	70.694687	0.000000
01/03/2020 04:03:01	2233.215088	70.693985	0.000000
01/03/2020 04:03:06	2232.951416	70.693672	0.000000
01/03/2020 04:03:11	2233.117920	70.692894	0.000000
01/03/2020 04:03:16	2232.865723	70.693306	0.000000
01/03/2020 04:03:21	2232.583252	70.693237	0.000000
01/03/2020 04:03:26	2232.130615	70.693169	0.000000
01/03/2020 04:03:31	2232.951904	70.693405	0.000000
01/03/2020 04:03:36	2233.098145	70.693527	0.000000
01/03/2020 04:03:41	2232.979980	70.694160	0.000000
01/03/2020 04:03:46	2233.675049	70.694450	0.000000
01/03/2020 04:03:51	2233.237061	70.693817	0.000000
01/03/2020 04:03:56	2232.921387	70.693916	0.000000
01/03/2020 04:04:01	2232.997803	70.693939	0.000000
01/03/2020 04:04:06	2232.733643	70.693817	0.000000
01/03/2020 04:04:11	2232.448486	70.694839	0.000000
01/03/2020 04:04:16	2233.117188	70.696045	0.000000
01/03/2020 04:04:21	2233.507568	70.696045	0.000000
01/03/2020 04:04:26	2233.996826	70.695831	0.000000
01/03/2020 04:04:31	2233.903809	70.695267	0.000000
01/03/2020 04:04:36	2233.319824	70.694855	0.000000
01/03/2020 04:04:41	2233.197754	70.693771	0.000000
01/03/2020 04:04:46	2233.442139	70.693237	0.000000
01/03/2020 04:04:51	2233.306641	70.692947	0.000000
01/03/2020 04:04:56	2232.759766	70.693237	0.000000
01/03/2020 04:05:01	2232.730957	70.693871	0.000000
01/03/2020 04:05:06	2233.216797	70.693871	0.000000
01/03/2020 04:05:11	2233.823242	70.693626	0.000000
01/03/2020 04:05:16	2232.728760	70.693047	0.000000
01/03/2020 04:05:21	2232.854980	70.692627	0.000000
01/03/2020 04:05:26	2232.774658	70.693169	0.000000
01/03/2020 04:05:31	2232.655762	70.693527	0.000000
01/03/2020 04:05:36	2232.181396	70.694710	0.000000
01/03/2020 04:05:41	2232.539307	70.695221	0.000000
01/03/2020 04:05:46	2232.762695	70.695679	0.000000
01/03/2020 04:05:51	2233.075439	70.697037	0.000000
01/03/2020 04:05:56	2233.095459	70.696671	0.000000
01/03/2020 04:06:01	2232.896484	70.697083	0.000000
01/03/2020 04:06:06	2232.692871	70.696167	0.000000
01/03/2020 04:06:11	2232.935547	70.694572	0.000000
01/03/2020 04:06:16	2232.563232	70.693382	0.000000
01/03/2020 04:06:21	2232.580322	70.692947	0.000000
01/03/2020 04:06:26	2232.855469	70.692413	0.000000
01/03/2020 04:06:31	2232.895752	70.692482	0.000000
01/03/2020 04:06:36	2233.014893	70.692482	0.000000
01/03/2020 04:06:41	2232.689453	70.692627	0.000000
01/03/2020 04:06:46	2232.252930	70.692703	0.000000
01/03/2020 04:06:51	2232.323486	70.692123	0.000000
01/03/2020 04:06:56	2232.509033	70.692001	0.000000
01/03/2020 04:07:01	2232.204590	70.691956	0.000000
01/03/2020 04:07:06	2232.584961	70.691544	0.000000
01/03/2020 04:07:11	2232.337158	70.691185	0.000000
01/03/2020 04:07:16	2232.481201	70.690819	0.000000
01/03/2020 04:07:21	2232.392090	70.690498	0.000000
01/03/2020 04:07:26	2232.947754	70.691086	0.000000
01/03/2020 04:07:31	2232.386719	70.691010	0.000000
01/03/2020 04:07:36	2231.944824	70.691132	0.000000
01/03/2020 04:07:41	2232.732178	70.690552	0.000000
01/03/2020 04:07:46	2232.668457	70.690773	0.000000
01/03/2020 04:07:51	2232.566895	70.690887	0.000000
01/03/2020 04:07:56	2232.816650	70.690598	0.000000
01/03/2020 04:08:01	2233.131592	70.690819	0.000000
01/03/2020 04:08:06	2233.623291	70.690666	0.000000
01/03/2020 04:08:11	2232.976807	70.691399	0.000000
01/03/2020 04:08:16	2232.116211	70.691132	0.000000
01/03/2020 04:08:21	2232.220703	70.691299	0.000000
01/03/2020 04:08:26	2232.337646	70.691353	0.000000
01/03/2020 04:08:31	2232.843506	70.691254	0.000000
01/03/2020 04:08:36	2232.971436	70.691185	0.000000
01/03/2020 04:08:41	2232.852539	70.691132	0.000000
01/03/2020 04:08:46	2232.690674	70.691353	0.000000
01/03/2020 04:08:51	2231.823730	70.692535	0.000000
01/03/2020 04:08:56	2231.726318	70.692703	0.000000
01/03/2020 04:09:01	2231.885498	70.692825	0.000000
01/03/2020 04:09:06	2232.285156	70.691589	0.000000
01/03/2020 04:09:11	2232.397461	70.691223	0.000000
01/03/2020 04:09:16	2232.612549	70.691010	0.000000
01/03/2020 04:09:21	2232.002686	70.691254	0.000000
01/03/2020 04:09:26	2231.270752	70.691422	0.000000
01/03/2020 04:09:31	2231.947998	70.691422	0.000000
01/03/2020 04:09:36	2231.598633	70.691544	0.000000
01/03/2020 04:09:41	2232.099854	70.691811	0.000000
01/03/2020 04:09:46	2232.499268	70.692581	0.000000
01/03/2020 04:09:51	2233.139404	70.694038	0.000000
01/03/2020 04:09:56	2233.233398	70.694275	0.000000
01/03/2020 04:10:01	2232.965576	70.695099	0.000000
01/03/2020 04:10:06	2232.433350	70.695900	0.000000
01/03/2020 04:10:11	2232.234863	70.696266	0.000000
01/03/2020 04:10:16	2232.522461	70.697037	0.000000
01/03/2020 04:10:21	2232.853516	70.696846	0.000000
01/03/2020 04:10:26	2232.525146	70.696045	0.000000
01/03/2020 04:10:31	2233.509521	70.695442	0.000000
01/03/2020 04:10:36	2233.589111	70.694809	0.000000
01/03/2020 04:10:41	2233.563965	70.694038	0.000000
01/03/2020 04:10:46	2233.507080	70.693405	0.000000
01/03/2020 04:10:51	2233.123291	70.692825	0.000000
01/03/2020 04:10:56	2232.838379	70.692825	0.000000
01/03/2020 04:11:01	2232.949219	70.692368	0.000000
01/03/2020 04:11:06	2232.562988	70.693771	0.000000
01/03/2020 04:11:11	2232.583252	70.694519	0.000000
01/03/2020 04:11:16	2232.735596	70.694664	0.000000
01/03/2020 04:11:21	2232.300049	70.695099	0.000000
01/03/2020 04:11:26	2232.472900	70.694405	0.000000
01/03/2020 04:11:31	2232.035156	70.694351	0.000000
01/03/2020 04:11:36	2231.607910	70.694763	0.000000
01/03/2020 04:11:41	2231.964600	70.694931	0.000000
01/03/2020 04:11:46	2232.245605	70.696045	0.000000
01/03/2020 04:11:51	2232.572510	70.696167	0.000000
01/03/2020 04:11:56	2232.957275	70.696480	0.000000
01/03/2020 04:12:01	2233.202881	70.697838	0.000000
01/03/2020 04:12:06	2233.269287	70.698250	0.000000
01/03/2020 04:12:11	2232.915527	70.697838	0.000000
01/03/2020 04:12:16	2231.513428	70.696091	0.000000
01/03/2020 04:12:21	2231.250000	70.695099	0.000000
01/03/2020 04:12:26	2231.680420	70.695099	0.000000
01/03/2020 04:12:31	2232.106201	70.694275	0.000000
01/03/2020 04:12:36	2232.955322	70.694572	0.000000
01/03/2020 04:12:41	2232.746338	70.693817	0.000000
01/03/2020 04:12:46	2233.159180	70.692703	0.000000
01/03/2020 04:12:51	2232.741699	70.691757	0.000000
01/03/2020 04:12:56	2232.688721	70.690887	0.000000
01/03/2020 04:13:01	2231.780029	70.689896	0.000000
01/03/2020 04:13:06	2231.976807	70.689728	0.000000
01/03/2020 04:13:11	2232.005859	70.689438	0.000000
01/03/2020 04:13:16	2232.092773	70.689682	0.000000
01/03/2020 04:13:21	2232.236328	70.690720	0.000000
01/03/2020 04:13:26	2232.317627	70.691132	0.000000
01/03/2020 04:13:31	2231.973145	70.691010	0.000000
01/03/2020 04:13:36	2232.258057	70.689728	0.000000
01/03/2020 04:13:41	2232.277832	70.688911	0.000000
01/03/2020 04:13:46	2231.913818	70.688446	0.000000
01/03/2020 04:13:51	2231.830811	70.688080	0.000000
01/03/2020 04:13:56	2232.241699	70.687813	0.000000
01/03/2020 04:14:01	2233.273682	70.687668	0.000000
01/03/2020 04:14:06	2232.780518	70.688080	0.000000
01/03/2020 04:14:11	2232.743896	70.688812	0.000000
01/03/2020 04:14:16	2232.721191	70.688271	0.000000
01/03/2020 04:14:21	2232.187744	70.688179	0.000000
01/03/2020 04:14:26	2232.186523	70.688736	0.000000
01/03/2020 04:14:31	2232.573730	70.689606	0.000000
01/03/2020 04:14:36	2232.535156	70.689949	0.000000
01/03/2020 04:14:41	2233.031494	70.690887	0.000000
01/03/2020 04:14:46	2233.341797	70.690887	0.000000
01/03/2020 04:14:51	2233.584473	70.690666	0.000000
01/03/2020 04:14:56	2233.247559	70.690720	0.000000
01/03/2020 04:15:01	2232.923340	70.690773	0.000000
01/03/2020 04:15:06	2232.342773	70.691490	0.000000
01/03/2020 04:15:11	2232.450439	70.692703	0.000000
01/03/2020 04:15:16	2232.542236	70.693237	0.000000
01/03/2020 04:15:21	2232.679443	70.693581	0.000000
01/03/2020 04:15:26	2232.823486	70.693817	0.000000
01/03/2020 04:15:31	2233.079346	70.693626	0.000000
01/03/2020 04:15:36	2232.894043	70.693237	0.000000
01/03/2020 04:15:41	2232.433594	70.692627	0.000000
01/03/2020 04:15:46	2232.753418	70.693115	0.000000
01/03/2020 04:15:51	2232.851318	70.692535	0.000000
01/03/2020 04:15:56	2232.968506	70.692581	0.000000
